timestamp, folderName, model, test_acc, val_acc
2025-01-01 18:16:49.738976, 5way_5shot_ProtoNet_with_pretrain_20250101_115331, epoch_491_best.pth, 0.9185466712713242, 0.8259733352065086
2025-01-01 18:24:07.297646, 5way_5shot_ProtoNet_with_pretrain_20250101_115331, epoch_2060_best_backbone.pth, 0.7959466707110405, 0.6167066664099693
2025-01-02 00:42:48.115476, 5way_5shot_ProtoNet_without_pretrain_20250101_182412, epoch_499_best.pth, 0.9512266706228256, 0.7892933334708214
2025-01-02 00:50:07.495246, 5way_5shot_ProtoNet_without_pretrain_20250101_182412, None, 0.8170933375358581, 0.6147199997156858
2025-01-02 01:29:30.009225, 5way_5shot_NnNet_with_pretrain_20250102_005012, epoch_23_best.pth, 0.9718800038695335, 0.8771200021505355
2025-01-02 01:36:46.609925, 5way_5shot_NnNet_with_pretrain_20250102_005012, epoch_2060_best_backbone.pth, 0.9602933382987976, 0.8162933347821235
2025-01-02 02:29:54.745131, 5way_5shot_NnNet_without_pretrain_20250102_013652, epoch_42_best.pth, 0.9720400062203407, 0.8657733340859413
2025-01-02 02:37:39.439484, 5way_5shot_NnNet_without_pretrain_20250102_013652, None, 0.9624133388400078, 0.817933334171772
2025-01-02 05:18:43.735847, 5way_10shot_ProtoNet_with_pretrain_20250102_023745, epoch_228_best.pth, 0.915139998614788, 0.8002399986982346
2025-01-02 05:25:16.665202, 5way_10shot_ProtoNet_with_pretrain_20250102_023745, epoch_2060_best_backbone.pth, 0.8030200000107288, 0.583700000718236
2025-01-02 06:08:25.757769, 5way_10shot_ProtoNet_without_pretrain_20250102_052522, epoch_38_best.pth, 0.9141799997091293, 0.7554999994933606
2025-01-02 06:14:52.576747, 5way_10shot_ProtoNet_without_pretrain_20250102_052522, None, 0.8038399997353554, 0.586880002245307
2025-01-02 06:37:52.409799, 5way_10shot_NnNet_with_pretrain_20250102_061458, epoch_1_best.pth, 0.9794800021648407, 0.8876399961709976
2025-01-02 06:46:15.024839, 5way_10shot_NnNet_with_pretrain_20250102_061458, epoch_2060_best_backbone.pth, 0.9793600023984909, 0.851899995982647
2025-01-02 07:26:51.266980, 5way_10shot_NnNet_without_pretrain_20250102_064622, epoch_20_best.pth, 0.9751400013566017, 0.8825199967622757
2025-01-02 07:34:02.559785, 5way_10shot_NnNet_without_pretrain_20250102_064622, None, 0.9764200024008751, 0.8487999952435493
2025-01-02 18:21:26.012164, 10way_5shot_ProtoNet_with_pretrain_20250102_073410, epoch_500_best.pth, 0.8756000003218651, 0.7749933332204819
2025-01-02 18:34:07.095958, 10way_5shot_ProtoNet_with_pretrain_20250102_073410, epoch_2060_best_backbone.pth, 0.7238866667747498, 0.5573399987518788
2025-01-02 20:03:00.215535, 10way_5shot_ProtoNet_without_pretrain_20250102_183413, epoch_43_best.pth, 0.9377200004458427, 0.7372866659164429
2025-01-02 20:15:21.343253, 10way_5shot_ProtoNet_without_pretrain_20250102_183413, None, 0.7614400020241737, 0.5711599990427494
2025-01-02 21:03:06.093778, 10way_5shot_NnNet_with_pretrain_20250102_201527, epoch_9_best.pth, 0.948446660220623, 0.8396466674208641
2025-01-02 21:16:01.732213, 10way_5shot_NnNet_with_pretrain_20250102_201527, epoch_2060_best_backbone.pth, 0.9420533303022385, 0.763306665956974
2025-01-02 22:51:43.487011, 10way_5shot_NnNet_without_pretrain_20250102_211608, epoch_41_best.pth, 0.9602066631913185, 0.8116999985575676
2025-01-02 23:04:22.620337, 10way_5shot_NnNet_without_pretrain_20250102_211608, None, 0.9434333304166794, 0.7764933324456215
2025-01-03 09:34:48.460837, 10way_10shot_ProtoNet_with_pretrain_20250102_230428, epoch_500_best.pth, 0.925880002439022, 0.7892499978542328
2025-01-03 09:47:36.950404, 10way_10shot_ProtoNet_with_pretrain_20250102_230428, epoch_2060_best_backbone.pth, 0.73209000146389, 0.5046799975335599
2025-01-03 12:21:34.252103, 10way_10shot_ProtoNet_without_pretrain_20250103_094743, epoch_93_best.pth, 0.935690003156662, 0.7305699998736381
2025-01-03 12:34:15.497759, 10way_10shot_ProtoNet_without_pretrain_20250103_094743, None, 0.7548700011372567, 0.5190399971902371
2025-01-03 14:05:04.078208, 10way_10shot_NnNet_with_pretrain_20250103_123421, epoch_41_best.pth, 0.9645400050282479, 0.8507900000214577
2025-01-03 14:17:41.095143, 10way_10shot_NnNet_with_pretrain_20250103_123421, epoch_2060_best_backbone.pth, 0.9652300060391427, 0.8005199976563454
2025-01-03 15:30:50.173734, 10way_10shot_NnNet_without_pretrain_20250103_141747, epoch_26_best.pth, 0.9693700095415115, 0.837589999139309
2025-01-03 15:38:19.933441, 10way_10shot_NnNet_without_pretrain_20250103_141747, None, 0.965490006506443, 0.7987899968028068
2025-02-12 17:32:11.329984, 5way_5shot_ProtoNet_with_pretrain_20250101_115331, epoch_2060_best_backbone.pth, 0.7922666704058647, 0.6108533339053392
2025-02-12 17:41:15.729327, 5way_10shot_NnNet_with_pretrain_20250102_061458, epoch_2060_best_backbone.pth, 0.9808400028347969, 0.8573599961996079
2025-02-12 17:56:29.703076, 10way_10shot_ProtoNet_without_pretrain_20250103_094743, None, 0.7593600022792816, 0.5250699970424175
2025-02-12 18:12:05.532673, 10way_5shot_NnNet_without_pretrain_20250102_211608, None, 0.9422399963736534, 0.769793331682682
2025-02-12 18:27:48.607981, 10way_5shot_ProtoNet_with_pretrain_20250102_073410, epoch_2060_best_backbone.pth, 0.7228533337116242, 0.5572333321273327
2025-02-12 18:39:03.933896, 10way_10shot_NnNet_without_pretrain_20250103_141747, None, 0.9646300065517426, 0.8137299981117249
2025-02-12 18:53:33.669069, 10way_10shot_ProtoNet_with_pretrain_20250102_230428, epoch_2060_best_backbone.pth, 0.7201200011372566, 0.49378999760746956
2025-02-12 19:02:24.066596, 5way_5shot_ProtoNet_without_pretrain_20250101_182412, None, 0.7956133363842964, 0.6121466666013002
2025-02-12 19:14:20.099702, 5way_10shot_NnNet_without_pretrain_20250102_064622, None, 0.9800400016307831, 0.8555999956130982
2025-02-12 19:24:19.387324, 5way_5shot_NnNet_with_pretrain_20250102_005012, epoch_2060_best_backbone.pth, 0.9619333377480507, 0.8193733349442482
2025-02-12 19:39:26.744500, 10way_5shot_ProtoNet_without_pretrain_20250102_183413, None, 0.7158266686201096, 0.5670533308684826
2025-02-12 19:47:20.688025, 5way_5shot_NnNet_without_pretrain_20250102_013652, None, 0.961533338189125, 0.8243600026965141
2025-02-12 20:01:17.589874, 10way_5shot_NnNet_with_pretrain_20250102_201527, epoch_2060_best_backbone.pth, 0.9366466650962829, 0.7644866660237313
2025-02-12 20:16:12.719333, 10way_10shot_NnNet_with_pretrain_20250103_123421, epoch_2060_best_backbone.pth, 0.9629000049233437, 0.8072399975061416
2025-02-12 20:23:26.553737, 5way_10shot_ProtoNet_without_pretrain_20250102_052522, None, 0.7985000004768371, 0.5939200010895729
2025-02-12 20:30:22.136795, 5way_10shot_ProtoNet_with_pretrain_20250102_023745, epoch_2060_best_backbone.pth, 0.7992199999988079, 0.5918000016957522
